nces_id,state,name,phone,website,street,city,zip_state,zip,lea_type,status
4703590,TN,Roane County,(865)376-5592,http://www.roaneschools.com/,105  Bluff  RD,Kingston,TN,37763,Regular public school district that is not a component of a supervisory union,Open
4703600,TN,Robertson County,(615)384-5588,http://www.rcstn.net,800 M S Couts BLVD,Springfield,TN,37172,Regular public school district that is not a component of a supervisory union,Open
4703660,TN,Rogersville,(423)272-7651,http://www.rcschool.net/,116 Broadway,Rogersville,TN,37857,Regular public school district that is not a component of a supervisory union,Open
4703690,TN,Rutherford County,(615)904-3790,http://www.rcschools.net,2240 Southpark BLVD,Murfreesboro,TN,37128,Regular public school district that is not a component of a supervisory union,Open
4703720,TN,Scott County,(423)663-2159,http://scottcounty.net/schoolboard/director,P O Box 37 ST,Huntsville,TN,37756,Regular public school district that is not a component of a supervisory union,Open
4703750,TN,Sequatchie County,(423)949-3617,http://www.sequatchieschools.net/,P O Box 488 DR,Dunlap,TN,37327,Regular public school district that is not a component of a supervisory union,Open
4703780,TN,Sevier County,(865)453-4671,http://www.sevier.org/,2723 Northview Academy LN,Kodak,TN,37764,Regular public school district that is not a component of a supervisory union,Open
4703870,TN,Smith County,(615)735-9625,http://smithcoedu.com,126 S C M S Lane,Carthage,TN,37030,Regular public school district that is not a component of a supervisory union,Open
4703900,TN,South Carroll,(731)535-6092,http://rocketsonline.org,145 Clarksburg RD,Clarksburg,TN,38324,Regular public school district that is not a component of a supervisory union,Open
4703960,TN,Stewart County,(931)232-5176,http://www.stewartcountyschools.net/,P O  Box 433 ST,Dover,TN,37058,Regular public school district that is not a component of a supervisory union,Open
4703990,TN,Sullivan County,(423)354-1000,http://www.scde.k12.tn.us,P. O. Box 306,Blountville,TN,37617,Regular public school district that is not a component of a supervisory union,Open
4704020,TN,Sumner County,(615)451-5200,http://www.sumnerschools.org,695 East Main ST,Gallatin,TN,37066,Regular public school district that is not a component of a supervisory union,Open
4704050,TN,Sweetwater,(423)337-7051,http://www.sweetwatercityschools.com,P. O.  Box 231 ST,Sweetwater,TN,37874,Regular public school district that is not a component of a supervisory union,Open
4704080,TN,Tipton County,(901)476-7148,http://www.tipton-county.com/,1580 Highway 51 South,Covington,TN,38019,Regular public school district that is not a component of a supervisory union,Open
4704100,TN,Trenton,(731)855-1191,http://trentonssd.org/,201  W  10th ST,Trenton,TN,38382,Regular public school district that is not a component of a supervisory union,Open
4704170,TN,Trousdale County,(615)374-2193,http://www.tcschools.org,103 Lock Six RD,Hartsville,TN,37074,Regular public school district that is not a component of a supervisory union,Open
4704200,TN,Tullahoma,(931)454-2600,http://www.tullahomacityschools.net/,510  S  Jackson ST,Tullahoma,TN,37388,Regular public school district that is not a component of a supervisory union,Open
4704230,TN,Unicoi County,(423)743-1600,http://www.unicoischools.com,100 Nolichucky AVE,Erwin,TN,37650,Regular public school district that is not a component of a supervisory union,Open
4704260,TN,Union City,(731)885-3922,http://www.tornadotouch.net,P. O. Box 749 ST,Union City,TN,38281,Regular public school district that is not a component of a supervisory union,Open
4704290,TN,Union County,(865)992-5466,http://www.ucps.org/,3006 Maynardville HWY,Maynardville,TN,37807,Regular public school district that is not a component of a supervisory union,Open
4704320,TN,Van Buren County,(931)946-2242,http://www.vanburenschools.org,P O  Box 98 ST,Spencer,TN,38585,Regular public school district that is not a component of a supervisory union,Open
4704350,TN,Warren County,(931)668-4022,http://www.warrenschools.com,2548 Morrison ST,McMinnville,TN,37110,Regular public school district that is not a component of a supervisory union,Open
4704380,TN,Washington County,(423)753-1100,http://www.wcde.org,405  W  College ST,Jonesborough,TN,37659,Regular public school district that is not a component of a supervisory union,Open
4704440,TN,Wayne County,(931)722-3548,http://www.wayne-lea.wayne.k12.tn.us/,P. O. Box 658 ST,Waynesboro,TN,38485,Regular public school district that is not a component of a supervisory union,Open
4704470,TN,Weakley County,(731)364-2247,http://www.weakleycountyschools.com,8319  Hwy  22 Suite A,Dresden,TN,38225,Regular public school district that is not a component of a supervisory union,Open
4704490,TN,West Carroll Sp Dist,(731)662-4200,http://www.wcssd.org,P. O. Box 279,Trezevant,TN,38258,Regular public school district that is not a component of a supervisory union,Open
4704500,TN,White County,(931)836-2229,http://www.whitecoschools.net/,576 Hale ST,Sparta,TN,38583,Regular public school district that is not a component of a supervisory union,Open
4704530,TN,Williamson County,(615)472-4000,http://www.wcs.edu,1320 W Main,Franklin,TN,37064,Regular public school district that is not a component of a supervisory union,Open
4704550,TN,Wilson County,(615)444-3282,http://www.wcschools.com/,415 Harding DR,Lebanon,TN,37087,Regular public school district that is not a component of a supervisory union,Open
4800001,TX,CROSBYTON CISD,(806)675-7331,http://www.crosbyton.k12.tx.us,204 S HARRISON ST,CROSBYTON,TX,79322,Regular public school district that is not a component of a supervisory union,Open
4800002,TX,SPUR ISD,(806)271-3272,http://www.spurbulldogs.com,P O BOX 550,SPUR,TX,79370,Regular public school district that is not a component of a supervisory union,Open
4800003,TX,ROCKSPRINGS ISD,(830)683-4137,http://www.rockspringsisd.net/,P O BOX 157,ROCKSPRINGS,TX,78880,Regular public school district that is not a component of a supervisory union,Open
4800004,TX,POR VIDA ACADEMY,(210)532-8816,http://www.pvacharter.org,1135 MISSION RD,SAN ANTONIO,TX,78210,Independent charter district,Open
4800005,TX,BLACKWELL CISD,(325)282-2311,http://www.blackwellhornets.org,P O BOX 505,BLACKWELL,TX,79506,Regular public school district that is not a component of a supervisory union,Open
4800006,TX,ASPERMONT ISD,(940)215-5001,http://www.aspermontisd.com,P O BOX 549,ASPERMONT,TX,79502,Regular public school district that is not a component of a supervisory union,Open
4800007,TX,PANTHER CREEK CISD,(325)203-5800,http://www.pcreek.net,129 PR 3421,VALERA,TX,76884,Regular public school district that is not a component of a supervisory union,Open
4800008,TX,DRIPPING SPRINGS ISD,(512)858-3000,http://www.dsisdtx.us,P O BOX 479,DRIPPING SPRINGS,TX,78620,Regular public school district that is not a component of a supervisory union,Open
4800009,TX,WIMBERLEY ISD,(512)847-2414,http://www.wimberleyisd.net,951 FM 2325,WIMBERLEY,TX,78676,Regular public school district that is not a component of a supervisory union,Open
4800010,TX,HAYS CISD,(512)268-2141,http://www.hayscisd.net,21003 INTERSTATE 35,KYLE,TX,78640,Regular public school district that is not a component of a supervisory union,Open
4800011,TX,ALVARADO ISD,(817)783-6800,http://www.alvaradoisd.net,P O BOX 387,ALVARADO,TX,76009,Regular public school district that is not a component of a supervisory union,Open
4800012,TX,CHISUM ISD,(903)737-2830,http://www.chisumisd.org,3250 S CHURCH ST,PARIS,TX,75462,Regular public school district that is not a component of a supervisory union,Open
4800014,TX,GEORGE GERVIN ACADEMY,(210)804-1786,http://www.gervin-school.org/,6944 SUNBELT DR S,SAN ANTONIO,TX,78218,Independent charter district,Open
4800016,TX,TEXANS CAN ACADEMIES,(214)943-2244,http://www.texanscan.org,325 W 12TH STE 200,DALLAS,TX,75208,Independent charter district,Open
4800018,TX,SER-NINOS CHARTER SCHOOL,(713)667-6145,http://www.serninos.org/,5815 ALDER DR,HOUSTON,TX,77081,Independent charter district,Open
4800019,TX,ARISTOI CLASSICAL ACADEMY,(281)391-5003,http://www.aristoiclassical.org,5610 MORTON RD,KATY,TX,77493,Independent charter district,Open
4800020,TX,GEORGE I SANCHEZ CHARTER,(713)926-1112,http://www.aama.org,6001 GULF FWY BLDG B3,HOUSTON,TX,77023,Independent charter district,Open
4800022,TX,RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,(713)640-3700,http://www.ryss.org/,2950 BROADWAY,HOUSTON,TX,77017,Independent charter district,Open
4800025,TX,DR M L GARZA-GONZALEZ CHARTER SCHOOL,(361)881-9988,http://www.gcclr.org,4129 GREENWOOD DR,CORPUS CHRISTI,TX,78416,Independent charter district,Open
4800029,TX,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES,(214)828-9347,http://www.pegasuscharter.org,3800 MAIN ST STE E,DALLAS,TX,75202,Independent charter district,Open
4800030,TX,UPLIFT EDUCATION,(469)621-8500,http://www.upliftparent.org/uplifteducation,3000 PEGASUS PARK DR STE 1100,DALLAS,TX,75247,Independent charter district,Open
4800032,TX,ACADEMY OF ACCELERATED LEARNING INC,(713)668-8237,http://www.aalinc.org,5300 BRAESWOOD 8,HOUSTON,TX,77096,Independent charter district,Open
4800034,TX,CUMBERLAND ACADEMY,(903)581-2890,http://www.cumberlandacademy.com,1340 SHILOH RD,TYLER,TX,75703,Independent charter district,Open
4800035,TX,ALIEF MONTESSORI COMMUNITY SCHOOL,(281)530-9406,http://www.aliefmontessori.org,12013 6TH ST,HOUSTON,TX,77072,Independent charter district,Open
4800037,TX,BURNHAM WOOD CHARTER SCHOOL DISTRICT,(915)584-4024,http://www.burnhamwood.org,785 SOUTHWESTERN DR,EL PASO,TX,79912,Independent charter district,Open
4800041,TX,ADVANTAGE ACADEMY,(214)276-5800,http://www.advantageacademy.org,618 W WHEATLAND RD,DUNCANVILLE,TX,75116,Independent charter district,Open
4800042,TX,RAPOPORT ACADEMY PUBLIC SCHOOL,(254)754-8000,http://www.rapoportacademy.org,1020 ELM AVE BLDG 100,WACO,TX,76704,Independent charter district,Open
4800044,TX,WAYSIDE SCHOOLS,(512)220-9183,http://www.waysideschools.org,6405 S IH 35,AUSTIN,TX,78744,Independent charter district,Open
4800048,TX,RAVEN SCHOOL,(936)344-6677,http://www.gctcw.org,143 FOREST SERVICE RD 233,NEW WAVERLY,TX,77358,Independent charter district,Open
4800049,TX,EXCEL ACADEMY,(713)222-4340,http://hcjpd-edu.harriscountytx.gov/Pages/default.aspx,1200 CONGRESS ST STE 6500,HOUSTON,TX,77002,Independent charter district,Open
4800053,TX,INSPIRE ACADEMIES,(210)638-5000,http://www.braination.net,10325 BANDERA RD,SAN ANTONIO,TX,78250,Independent charter district,Open
4800055,TX,LIFE SCHOOL,(469)850-5433,http://www.lifeschools.net,132 E OVILLA RD STE A,RED OAK,TX,75154,Independent charter district,Open
4800058,TX,NYOS CHARTER SCHOOL,(512)583-6967,http://www.nyos.org,12333 N LAMAR BLVD,AUSTIN,TX,78753,Independent charter district,Open
4800059,TX,POSITIVE SOLUTIONS CHARTER SCHOOL,(210)299-1025,http://www.positivesolutionsinc.net/,1325 N FLORES STE 100,SAN ANTONIO,TX,78212,Independent charter district,Open
4800061,TX,NEW FRONTIERS PUBLIC SCHOOLS INC,(210)519-3900,http://www.newfrontierspublicschools.org,901 NE LOOP 410 STE 711,SAN ANTONIO,TX,78209,Independent charter district,Open
4800062,TX,LEGACY TRADITIONAL SCHOOLS - TEXAS,(210)431-9881,http://texas.legacytraditional.org,1826 BASSE RD,SAN ANTONIO,TX,78213,Independent charter district,Open
4800063,TX,SOUTHWEST PREPARATORY SCHOOL,(210)829-8017,http://www.swprep.org,1258 AUSTIN HWY,SAN ANTONIO,TX,78209,Independent charter district,Open
4800064,TX,CHAPARRAL STAR ACADEMY,(512)989-2672,http://www.chaparralstaracademy.com,14046 SUMMIT DR,AUSTIN,TX,78728,Independent charter district,Open
4800065,TX,HORIZON MONTESSORI PUBLIC SCHOOLS,(956)969-3092,http://www.hmps.net,2402 E BUSINESS HWY 83,WESLACO,TX,78596,Independent charter district,Open
4800066,TX,TEXAS EMPOWERMENT ACADEMY,(512)494-1076,http://texasempowerment.org/,3613 BLUESTEIN DR,AUSTIN,TX,78721,Independent charter district,Open
4800068,TX,TREETOPS SCHOOL INTERNATIONAL,(817)283-1771,http://www.treetops.org,12500 S PIPELINE RD,EULESS,TX,76040,Independent charter district,Open
4800069,TX,TWO DIMENSIONS PREPARATORY ACADEMY,(281)227-4701,http://www.twodimensions.org,12121 VETERANS MEMORIAL DR 7,HOUSTON,TX,77067,Independent charter district,Open
4800070,TX,UNIVERSAL ACADEMY,(972)255-1800,http://universalacademy.com/,2616 N MACARTHUR BLVD,IRVING,TX,75062,Independent charter district,Open
4800071,TX,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,(512)471-4864,http://www.utcharter.org,2200 E 6TH ST,AUSTIN,TX,78702,Independent charter district,Open
